loan_amnt,term,int_rate,grade,sub_grade,annual_inc,dti,purpose,home_ownership,loan_status
17000.0,36,8.88,B,B1,110000.0,10.64,debt_consolidation,OWN,Fully Paid
32350.0,60,16.99,D,D3,91139.0,26.06,debt_consolidation,RENT,Charged Off
8000.0,36,14.49,C,C4,38000.0,30.34,debt_consolidation,MORTGAGE,Fully Paid
15000.0,60,18.99,D,D3,74000.0,33.38,debt_consolidation,MORTGAGE,Charged Off
7700.0,36,12.74,C,C1,86000.0,32.65,debt_consolidation,MORTGAGE,Charged Off
40000.0,36,12.62,C,C1,145000.0,23.69,credit_card,MORTGAGE,Fully Paid
5000.0,36,11.22,B,B5,37000.0,5.06,debt_consolidation,RENT,Fully Paid
17500.0,60,18.25,D,D3,65000.0,15.84,debt_consolidation,OWN,Fully Paid
10000.0,60,11.49,B,B5,95000.0,23.38,home_improvement,MORTGAGE,Charged Off
33000.0,60,17.57,D,D4,97086.24,10.44,debt_consolidation,MORTGAGE,Fully Paid
2000.0,36,13.59,C,C2,82000.0,20.81,medical,MORTGAGE,Fully Paid
18475.0,60,30.79,G,G1,190000.0,10.19,debt_consolidation,RENT,Fully Paid
13425.0,60,22.99,F,F2,42000.0,28.0,debt_consolidation,RENT,Charged Off
19200.0,60,16.59,D,D1,55877.0,19.12,debt_consolidation,RENT,Charged Off
11200.0,60,18.55,E,E2,63000.0,28.86,major_purchase,RENT,Charged Off
20000.0,36,6.49,A,A2,170000.0,14.6,debt_consolidation,MORTGAGE,Fully Paid
17300.0,60,27.31,G,G2,79200.0,16.81,debt_consolidation,RENT,Charged Off
15000.0,60,18.25,D,D3,57500.0,28.09,debt_consolidation,MORTGAGE,Charged Off
13000.0,36,11.49,B,B5,41800.0,28.4,debt_consolidation,MORTGAGE,Fully Paid
13250.0,36,17.1,C,C5,50000.0,16.15,other,MORTGAGE,Charged Off
29250.0,60,22.99,F,F2,65000.0,33.9,debt_consolidation,RENT,Fully Paid
20000.0,36,14.31,C,C4,110000.0,17.12,debt_consolidation,MORTGAGE,Fully Paid
18000.0,60,25.8,G,G1,145000.0,1.77,small_business,RENT,Fully Paid
18000.0,36,5.32,A,A1,110000.0,17.8,credit_card,MORTGAGE,Fully Paid
20000.0,36,5.32,A,A1,130000.0,2.39,debt_consolidation,MORTGAGE,Fully Paid
20500.0,60,23.1,E,E4,55000.0,12.55,debt_consolidation,RENT,Charged Off
21000.0,36,8.9,A,A5,220000.0,8.89,credit_card,RENT,Charged Off
8000.0,36,15.05,C,C4,80000.0,35.19,home_improvement,MORTGAGE,Fully Paid
12250.0,36,13.99,C,C4,35000.0,27.19,home_improvement,MORTGAGE,Fully Paid
5950.0,36,14.49,C,C4,70000.0,14.28,debt_consolidation,MORTGAGE,Fully Paid
15850.0,60,22.99,F,F2,40000.0,16.86,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,12.35,B,B4,61000.0,8.72,debt_consolidation,OWN,Charged Off
20000.0,36,5.32,A,A1,220000.0,4.69,home_improvement,MORTGAGE,Fully Paid
12000.0,36,13.67,C,C3,45000.0,28.64,debt_consolidation,RENT,Fully Paid
35000.0,36,26.77,G,G1,130000.0,26.16,debt_consolidation,RENT,Charged Off
8500.0,36,27.49,F,F4,40000.0,6.6,small_business,OWN,Charged Off
16800.0,60,21.99,F,F1,40000.0,21.24,debt_consolidation,RENT,Charged Off
2000.0,36,12.99,C,C2,59900.0,23.12,other,MORTGAGE,Fully Paid
7625.0,36,23.88,E,E2,30000.0,36.08,debt_consolidation,RENT,Fully Paid
24000.0,36,6.03,A,A1,60000.0,21.7,debt_consolidation,RENT,Fully Paid
15000.0,36,7.89,A,A5,64315.0,10.91,debt_consolidation,MORTGAGE,Fully Paid
7475.0,36,17.57,D,D2,30000.0,21.4,debt_consolidation,RENT,Charged Off
21000.0,36,15.61,D,D1,120000.0,16.15,debt_consolidation,MORTGAGE,Fully Paid
15000.0,36,11.47,B,B5,70000.0,33.04,debt_consolidation,MORTGAGE,Fully Paid
6000.0,36,22.74,E,E1,51000.0,20.8,debt_consolidation,RENT,Charged Off
20000.0,60,14.08,C,C3,90000.0,24.55,debt_consolidation,MORTGAGE,Charged Off
4200.0,36,12.29,C,C1,86400.0,19.08,debt_consolidation,RENT,Fully Paid
19400.0,60,21.99,F,F1,58000.0,24.21,credit_card,RENT,Charged Off
21000.0,36,6.03,A,A1,140000.0,13.96,debt_consolidation,RENT,Fully Paid
12000.0,36,9.17,B,B2,55000.0,15.86,credit_card,MORTGAGE,Charged Off
15000.0,60,16.29,D,D1,70000.0,20.61,debt_consolidation,MORTGAGE,Fully Paid
35000.0,60,27.88,G,G3,129550.0,15.02,debt_consolidation,RENT,Charged Off
10000.0,36,9.99,B,B3,42000.0,15.11,debt_consolidation,MORTGAGE,Fully Paid
13200.0,60,22.78,F,F2,67000.0,3.5,small_business,RENT,Fully Paid
19000.0,60,16.99,D,D3,54000.0,23.8,debt_consolidation,RENT,Charged Off
16000.0,36,7.89,A,A5,83000.0,26.55,debt_consolidation,RENT,Charged Off
7200.0,36,13.33,C,C3,58774.0,20.18,credit_card,RENT,Fully Paid
35000.0,36,5.31,A,A1,150000.0,23.25,debt_consolidation,MORTGAGE,Fully Paid
35000.0,60,22.74,G,G1,105000.0,16.94,debt_consolidation,RENT,Fully Paid
34000.0,36,13.66,C,C3,85000.0,8.33,credit_card,RENT,Fully Paid
6000.0,36,13.98,C,C1,67000.0,16.62,credit_card,RENT,Fully Paid
12000.0,36,9.75,B,B3,70000.0,13.47,credit_card,RENT,Fully Paid
6800.0,36,7.89,A,A5,32000.0,16.58,credit_card,RENT,Fully Paid
15000.0,60,13.33,C,C3,43966.0,9.69,credit_card,MORTGAGE,Fully Paid
4000.0,36,7.21,A,A3,50000.0,17.66,credit_card,OWN,Fully Paid
20000.0,36,5.32,A,A1,80000.0,1.56,debt_consolidation,MORTGAGE,Fully Paid
4775.0,36,18.99,D,D4,20160.0,15.42,credit_card,MORTGAGE,Fully Paid
29100.0,60,25.88,F,F4,72800.0,39.19,medical,RENT,Charged Off
4100.0,60,15.31,C,C4,68000.0,20.81,major_purchase,RENT,Fully Paid
19750.0,60,25.8,G,G1,60000.0,25.89,debt_consolidation,OWN,Charged Off
5000.0,36,14.31,C,C4,42000.0,25.53,debt_consolidation,RENT,Fully Paid
16000.0,60,9.17,B,B2,55300.0,23.13,debt_consolidation,RENT,Fully Paid
2750.0,36,21.49,E,E3,26000.0,16.75,other,RENT,Fully Paid
11200.0,36,5.79,A,A2,45600.0,17.5,credit_card,RENT,Fully Paid
5425.0,36,18.55,E,E2,31750.0,25.67,debt_consolidation,OWN,Charged Off
2000.0,36,17.99,D,D2,22000.0,31.48,debt_consolidation,RENT,Charged Off
1600.0,36,9.93,B,B2,115000.0,7.99,home_improvement,MORTGAGE,Fully Paid
35000.0,60,21.99,F,F1,105500.0,30.87,debt_consolidation,MORTGAGE,Charged Off
1500.0,36,24.08,F,F2,40000.0,19.7,other,RENT,Fully Paid
13000.0,36,15.8,C,C3,40000.0,27.42,debt_consolidation,RENT,Fully Paid
4600.0,36,15.61,C,C5,27491.0,14.72,other,OWN,Fully Paid
10000.0,36,5.32,A,A1,130411.66,6.12,credit_card,RENT,Fully Paid
9250.0,36,6.92,A,A4,49000.0,17.56,credit_card,MORTGAGE,Fully Paid
4500.0,36,24.99,F,F4,64396.0,11.61,other,RENT,Fully Paid
11100.0,36,10.99,B,B2,70000.0,16.93,credit_card,MORTGAGE,Fully Paid
14000.0,36,13.33,C,C3,66000.0,8.45,debt_consolidation,RENT,Fully Paid
12000.0,36,13.99,C,C3,55000.0,21.69,debt_consolidation,MORTGAGE,Fully Paid
25000.0,60,23.99,E,E2,65000.0,26.62,debt_consolidation,MORTGAGE,Charged Off
10000.0,36,16.01,C,C5,27000.0,9.07,debt_consolidation,MORTGAGE,Fully Paid
5000.0,36,10.74,B,B2,36000.0,17.33,credit_card,RENT,Fully Paid
5000.0,36,11.53,B,B5,30000.0,36.76,other,MORTGAGE,Fully Paid
31975.0,60,19.52,E,E3,75000.0,25.16,debt_consolidation,OWN,Fully Paid
26000.0,60,17.47,D,D1,41000.0,2.58,debt_consolidation,MORTGAGE,Fully Paid
20000.0,36,10.75,B,B4,79000.0,26.6,home_improvement,MORTGAGE,Charged Off
35000.0,60,19.52,E,E3,180000.0,30.91,debt_consolidation,RENT,Charged Off
11000.0,60,10.49,B,B3,80000.0,6.48,credit_card,MORTGAGE,Fully Paid
9300.0,36,13.66,C,C3,40000.0,9.9,debt_consolidation,RENT,Fully Paid
28000.0,36,30.75,F,F5,80000.0,2.69,vacation,OWN,Charged Off
21725.0,36,16.29,C,C4,55000.0,28.08,debt_consolidation,RENT,Charged Off
35000.0,60,18.55,E,E2,185000.0,5.18,credit_card,OWN,Fully Paid
25000.0,36,5.31,A,A1,120468.0,17.81,other,MORTGAGE,Fully Paid
5500.0,36,5.32,A,A1,67000.0,15.26,debt_consolidation,MORTGAGE,Fully Paid
7200.0,36,7.89,A,A5,86058.0,4.46,credit_card,RENT,Fully Paid
10000.0,36,9.99,B,B3,43000.0,3.24,debt_consolidation,RENT,Fully Paid
18175.0,60,30.99,G,G5,96000.0,33.75,debt_consolidation,RENT,Charged Off
12000.0,36,9.67,B,B1,72000.0,16.47,debt_consolidation,OWN,Charged Off
20000.0,36,7.9,A,A4,117000.0,9.51,debt_consolidation,MORTGAGE,Fully Paid
24925.0,60,15.61,C,C3,56000.0,7.72,debt_consolidation,RENT,Charged Off
30000.0,60,23.99,F,F3,80000.0,26.33,debt_consolidation,RENT,Charged Off
25150.0,60,25.89,G,G3,95000.0,14.65,other,MORTGAGE,Fully Paid
8500.0,36,7.9,A,A4,56000.0,8.98,debt_consolidation,RENT,Fully Paid
24000.0,36,18.25,E,E1,88000.0,20.95,debt_consolidation,MORTGAGE,Fully Paid
40000.0,60,19.42,D,D3,80000.0,47.34,debt_consolidation,MORTGAGE,Charged Off
5000.0,36,12.59,C,C2,136000.0,5.14,debt_consolidation,RENT,Fully Paid
25000.0,36,5.93,A,A1,90000.0,18.97,debt_consolidation,RENT,Fully Paid
6300.0,36,13.99,C,C4,68000.0,26.72,debt_consolidation,MORTGAGE,Fully Paid
35000.0,36,12.99,C,C2,125000.0,21.28,debt_consolidation,RENT,Charged Off
18725.0,36,11.71,B,B3,156000.0,9.17,credit_card,MORTGAGE,Fully Paid
5000.0,36,13.05,B,B5,150000.0,15.68,debt_consolidation,OWN,Fully Paid
4200.0,36,23.43,F,F1,35000.0,26.89,medical,RENT,Charged Off
15975.0,36,19.42,D,D3,125125.0,21.73,credit_card,RENT,Fully Paid
6175.0,36,10.99,B,B4,26000.0,32.18,debt_consolidation,RENT,Fully Paid
12000.0,36,10.75,B,B4,40000.0,19.26,credit_card,RENT,Fully Paid
17350.0,60,24.24,F,F3,45000.0,34.85,debt_consolidation,MORTGAGE,Charged Off
8000.0,36,14.99,C,C4,26000.0,14.13,debt_consolidation,OWN,Fully Paid
7200.0,36,15.22,C,C3,100904.0,16.25,home_improvement,MORTGAGE,Charged Off
24700.0,60,24.11,F,F2,110000.0,9.43,debt_consolidation,MORTGAGE,Fully Paid
8000.0,36,11.49,B,B5,260000.0,8.39,other,OWN,Fully Paid
20000.0,36,8.9,A,A5,85000.0,17.05,credit_card,MORTGAGE,Fully Paid
18000.0,36,8.9,A,A5,80000.0,12.51,debt_consolidation,RENT,Fully Paid
34125.0,60,13.99,C,C3,200000.0,20.39,debt_consolidation,MORTGAGE,Fully Paid
6000.0,36,8.39,B,B1,50400.0,8.98,home_improvement,MORTGAGE,Fully Paid
21525.0,60,20.99,E,E5,60000.0,35.9,debt_consolidation,RENT,Charged Off
16000.0,60,11.22,B,B5,55000.0,20.8,debt_consolidation,RENT,Charged Off
13700.0,36,11.99,C,C1,90000.0,2.84,debt_consolidation,RENT,Charged Off
12000.0,60,9.17,B,B1,60000.0,17.17,debt_consolidation,MORTGAGE,Fully Paid
34300.0,36,18.99,D,D3,71473.0,29.77,debt_consolidation,RENT,Fully Paid
9800.0,36,12.49,B,B5,53000.0,26.88,debt_consolidation,RENT,Charged Off
27000.0,60,20.25,F,F1,72000.0,2.97,debt_consolidation,MORTGAGE,Fully Paid
15000.0,60,16.99,D,D1,100000.0,13.32,debt_consolidation,MORTGAGE,Fully Paid
4800.0,36,14.99,C,C5,23000.0,39.46,debt_consolidation,RENT,Fully Paid
20000.0,36,5.32,A,A1,180000.0,21.47,debt_consolidation,MORTGAGE,Fully Paid
13750.0,60,22.99,F,F1,40000.0,17.94,other,RENT,Fully Paid
40000.0,60,30.84,G,G2,311000.0,25.77,debt_consolidation,MORTGAGE,Fully Paid
30400.0,60,25.78,F,F5,80000.0,24.27,home_improvement,MORTGAGE,Charged Off
21600.0,60,19.99,D,D5,106000.0,33.5,debt_consolidation,MORTGAGE,Fully Paid
15600.0,36,9.75,B,B3,66000.0,27.45,debt_consolidation,MORTGAGE,Fully Paid
20000.0,60,17.57,D,D4,75000.0,19.12,debt_consolidation,MORTGAGE,Charged Off
12000.0,36,8.18,B,B1,114000.0,9.46,credit_card,MORTGAGE,Fully Paid
30750.0,36,17.86,D,D5,67000.0,25.22,debt_consolidation,MORTGAGE,Fully Paid
21600.0,60,25.8,G,G1,59000.0,9.88,debt_consolidation,RENT,Charged Off
9000.0,36,8.59,A,A5,56000.0,32.81,home_improvement,MORTGAGE,Fully Paid
22000.0,60,25.8,G,G1,73000.0,12.07,debt_consolidation,RENT,Charged Off
10000.0,36,7.49,A,A4,42000.0,17.83,credit_card,OWN,Fully Paid
19625.0,36,7.89,A,A5,55000.0,30.15,debt_consolidation,OWN,Fully Paid
5000.0,36,16.29,D,D1,60000.0,27.78,vacation,OWN,Fully Paid
35000.0,60,9.93,B,B2,110000.0,1.54,credit_card,RENT,Fully Paid
18350.0,60,19.99,E,E3,65000.0,29.12,debt_consolidation,RENT,Charged Off
22750.0,36,19.22,D,D5,120000.0,13.65,debt_consolidation,MORTGAGE,Fully Paid
5700.0,36,19.97,D,D5,60000.0,3.34,other,MORTGAGE,Fully Paid
5500.0,36,13.67,B,B5,35000.0,10.46,credit_card,RENT,Fully Paid
25000.0,60,25.89,G,G3,76000.0,18.6,debt_consolidation,MORTGAGE,Fully Paid
33500.0,60,18.24,D,D5,75000.0,10.03,credit_card,MORTGAGE,Fully Paid
27650.0,36,16.99,D,D3,72000.0,26.41,debt_consolidation,MORTGAGE,Charged Off
8000.0,36,9.17,B,B2,47800.0,30.18,debt_consolidation,RENT,Fully Paid
15000.0,36,19.72,D,D5,45651.24,24.5,other,MORTGAGE,Fully Paid
27600.0,60,25.49,E,E4,60000.0,26.7,debt_consolidation,MORTGAGE,Fully Paid
14700.0,60,29.96,G,G4,35000.0,30.32,debt_consolidation,OWN,Charged Off
10000.0,36,19.05,D,D4,120000.0,18.33,credit_card,OWN,Fully Paid
30600.0,60,19.99,D,D4,123000.0,22.42,debt_consolidation,OWN,Fully Paid
7000.0,36,10.49,B,B2,35500.0,17.67,major_purchase,MORTGAGE,Fully Paid
7700.0,36,15.61,D,D1,20700.0,5.62,debt_consolidation,RENT,Fully Paid
27525.0,60,22.74,E,E1,140000.0,11.53,debt_consolidation,MORTGAGE,Fully Paid
35000.0,60,26.06,G,G5,120000.0,24.21,other,RENT,Charged Off
32000.0,60,19.2,D,D3,148200.0,8.57,debt_consolidation,OWN,Fully Paid
20000.0,36,17.27,D,D2,40000.0,27.45,debt_consolidation,MORTGAGE,Fully Paid
13600.0,36,11.99,B,B5,120000.0,17.23,debt_consolidation,MORTGAGE,Fully Paid
14775.0,36,8.18,B,B1,49000.0,10.41,medical,MORTGAGE,Fully Paid
14000.0,60,30.79,G,G1,72600.0,15.85,debt_consolidation,RENT,Fully Paid
35000.0,60,25.89,G,G3,120000.0,3.2,debt_consolidation,RENT,Fully Paid
15000.0,36,16.55,D,D2,56000.0,20.34,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,12.99,C,C1,35000.0,30.14,debt_consolidation,RENT,Charged Off
6000.0,36,11.49,B,B5,32000.0,23.37,credit_card,OWN,Fully Paid
26875.0,36,11.47,B,B5,150000.0,16.02,debt_consolidation,MORTGAGE,Fully Paid
18275.0,60,28.49,G,G4,75000.0,21.46,debt_consolidation,RENT,Fully Paid
14800.0,36,8.24,B,B1,42000.0,10.54,debt_consolidation,RENT,Fully Paid
9975.0,36,9.17,B,B2,90000.0,13.25,credit_card,RENT,Fully Paid
10000.0,36,10.15,B,B2,55000.0,5.54,debt_consolidation,RENT,Fully Paid
16000.0,36,18.06,D,D2,50000.0,20.4,debt_consolidation,OWN,Fully Paid
16000.0,60,30.65,F,F4,42000.0,15.57,debt_consolidation,RENT,Charged Off
14400.0,36,5.32,A,A1,72000.0,15.04,credit_card,OWN,Fully Paid
24250.0,60,25.89,G,G3,64000.0,14.97,debt_consolidation,MORTGAGE,Charged Off
15000.0,60,15.61,C,C5,40708.8,10.76,debt_consolidation,RENT,Fully Paid
10800.0,60,29.96,G,G4,50000.0,27.87,debt_consolidation,MORTGAGE,Fully Paid
8000.0,36,13.67,B,B5,45000.0,19.57,debt_consolidation,RENT,Charged Off
5000.0,36,18.85,D,D3,120000.0,18.02,other,MORTGAGE,Fully Paid
11250.0,36,16.29,D,D2,40000.0,25.23,debt_consolidation,MORTGAGE,Fully Paid
14025.0,60,19.99,E,E1,37000.0,13.26,credit_card,MORTGAGE,Fully Paid
9000.0,36,6.39,A,A2,88500.0,11.35,credit_card,MORTGAGE,Fully Paid
12000.0,60,15.1,C,C2,85000.0,19.21,debt_consolidation,MORTGAGE,Fully Paid
6500.0,36,17.86,D,D5,28000.0,7.72,credit_card,RENT,Fully Paid
9550.0,36,20.99,E,E4,24000.0,7.75,debt_consolidation,RENT,Charged Off
17000.0,60,16.24,C,C5,60000.0,34.48,debt_consolidation,RENT,Charged Off
20000.0,60,29.49,F,F2,54268.63,29.17,debt_consolidation,MORTGAGE,Fully Paid
8325.0,36,20.99,E,E5,55000.0,14.2,debt_consolidation,MORTGAGE,Charged Off
24000.0,60,17.57,D,D2,88000.0,17.0,credit_card,RENT,Charged Off
12000.0,36,11.36,B,B5,105000.0,24.07,debt_consolidation,MORTGAGE,Fully Paid
5000.0,36,7.89,A,A5,35000.0,25.14,car,MORTGAGE,Fully Paid
3125.0,36,22.39,E,E1,13000.0,4.34,small_business,RENT,Fully Paid
32000.0,60,19.74,F,F5,93500.0,16.36,debt_consolidation,RENT,Fully Paid
6650.0,36,11.99,C,C1,41000.0,30.97,debt_consolidation,MORTGAGE,Fully Paid
25000.0,60,30.89,G,G3,80000.0,9.72,debt_consolidation,MORTGAGE,Charged Off
32000.0,60,17.99,D,D2,416000.0,12.31,home_improvement,MORTGAGE,Charged Off
17675.0,60,30.65,F,F4,54000.0,32.31,debt_consolidation,OWN,Fully Paid
14000.0,60,25.29,E,E5,75000.0,4.74,debt_consolidation,MORTGAGE,Fully Paid
35000.0,60,25.83,G,G2,98900.0,18.44,debt_consolidation,MORTGAGE,Fully Paid
15225.0,60,28.18,G,G1,49100.0,34.86,debt_consolidation,MORTGAGE,Fully Paid
6400.0,36,6.49,A,A2,100000.0,12.16,vacation,RENT,Fully Paid
1200.0,36,7.35,A,A4,28933.0,9.25,debt_consolidation,RENT,Fully Paid
18150.0,60,25.49,E,E4,90000.0,29.78,debt_consolidation,RENT,Charged Off
20000.0,36,6.03,A,A1,150000.0,13.34,credit_card,MORTGAGE,Fully Paid
35000.0,36,17.76,D,D1,160000.0,22.73,credit_card,MORTGAGE,Fully Paid
12000.0,60,13.67,C,C3,61800.0,16.37,debt_consolidation,OWN,Fully Paid
7000.0,36,13.35,C,C2,55000.0,13.4,debt_consolidation,RENT,Charged Off
25000.0,36,16.29,D,D1,95000.0,36.72,debt_consolidation,MORTGAGE,Fully Paid
13750.0,60,24.99,F,F3,28300.0,23.11,debt_consolidation,MORTGAGE,Fully Paid
24000.0,36,12.62,C,C1,280000.0,6.81,home_improvement,MORTGAGE,Fully Paid
20975.0,36,18.55,E,E2,93000.0,20.12,debt_consolidation,MORTGAGE,Fully Paid
4000.0,36,13.35,C,C2,40000.0,18.12,debt_consolidation,RENT,Fully Paid
6550.0,36,11.53,B,B5,156000.0,3.44,debt_consolidation,MORTGAGE,Fully Paid
8000.0,36,30.75,F,F5,42000.0,19.98,other,RENT,Fully Paid
5000.0,36,11.53,B,B5,550000.0,1.8,debt_consolidation,MORTGAGE,Charged Off
10000.0,36,6.62,A,A2,69000.0,2.49,debt_consolidation,MORTGAGE,Fully Paid
35000.0,36,24.08,F,F2,110000.0,10.58,debt_consolidation,RENT,Charged Off
12600.0,36,25.8,G,G1,35000.0,22.91,debt_consolidation,MORTGAGE,Charged Off
6600.0,36,13.35,C,C2,40000.0,13.48,debt_consolidation,RENT,Fully Paid
10000.0,36,10.99,B,B3,115000.0,15.44,home_improvement,MORTGAGE,Fully Paid
10000.0,60,15.61,D,D1,83000.0,12.19,major_purchase,MORTGAGE,Fully Paid
8000.0,36,22.74,E,E1,92640.0,30.32,home_improvement,MORTGAGE,Fully Paid
16875.0,60,20.2,E,E3,38563.0,26.36,debt_consolidation,MORTGAGE,Charged Off
24000.0,60,19.52,E,E2,75000.0,14.94,credit_card,MORTGAGE,Fully Paid
20000.0,60,12.99,B,B5,120000.0,17.93,credit_card,MORTGAGE,Fully Paid
8000.0,36,9.16,B,B2,28000.0,6.04,debt_consolidation,RENT,Charged Off
10000.0,36,11.48,B,B5,32000.0,10.95,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,16.29,D,D2,33000.0,6.58,debt_consolidation,MORTGAGE,Fully Paid
3000.0,36,18.06,D,D2,105000.0,3.87,other,OWN,Fully Paid
6000.0,36,6.89,A,A3,79143.0,15.91,debt_consolidation,MORTGAGE,Fully Paid
12150.0,36,18.25,E,E1,42340.0,32.17,debt_consolidation,MORTGAGE,Fully Paid
1700.0,36,14.72,C,C5,40000.0,19.35,home_improvement,RENT,Fully Paid
19750.0,60,22.45,E,E5,64124.0,32.53,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,11.53,B,B5,52000.0,20.86,debt_consolidation,RENT,Fully Paid
15400.0,60,23.99,E,E2,75000.0,15.74,credit_card,MORTGAGE,Fully Paid
8000.0,36,6.49,A,A2,50000.0,11.76,credit_card,MORTGAGE,Fully Paid
9600.0,36,13.66,C,C3,48000.0,26.13,debt_consolidation,RENT,Fully Paid
35000.0,60,18.55,E,E2,116000.0,7.81,home_improvement,MORTGAGE,Fully Paid
15000.0,36,10.99,B,B4,38773.0,20.43,credit_card,OWN,Fully Paid
11000.0,36,13.56,C,C1,31000.0,14.94,debt_consolidation,RENT,Fully Paid
22000.0,36,8.39,A,A5,88000.0,32.82,debt_consolidation,RENT,Fully Paid
4200.0,36,7.89,A,A5,18000.0,23.0,debt_consolidation,OWN,Fully Paid
20000.0,36,5.32,A,A1,87754.0,25.23,debt_consolidation,OWN,Fully Paid
2500.0,36,9.99,B,B3,28000.0,4.24,debt_consolidation,MORTGAGE,Fully Paid
19000.0,60,14.65,C,C5,82000.0,12.23,debt_consolidation,RENT,Fully Paid
7500.0,36,20.99,E,E5,25000.0,39.22,debt_consolidation,RENT,Fully Paid
12000.0,36,10.16,B,B1,60000.0,13.08,debt_consolidation,RENT,Fully Paid
10000.0,36,16.99,D,D3,300000.0,6.33,other,MORTGAGE,Charged Off
12000.0,36,8.24,B,B1,55000.0,16.1,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,30.99,G,G5,45000.0,21.04,other,RENT,Charged Off
17425.0,60,19.99,E,E3,58488.0,23.86,home_improvement,MORTGAGE,Fully Paid
10000.0,36,10.99,B,B4,25000.0,26.98,credit_card,RENT,Charged Off
15000.0,36,9.16,B,B2,96300.0,19.68,debt_consolidation,MORTGAGE,Fully Paid
16000.0,36,8.39,A,A5,77430.0,21.28,debt_consolidation,MORTGAGE,Fully Paid
24725.0,36,17.57,D,D2,76000.0,13.47,debt_consolidation,MORTGAGE,Fully Paid
18000.0,60,25.57,F,F5,60000.0,21.34,credit_card,MORTGAGE,Fully Paid
12000.0,60,16.55,D,D2,37000.0,14.76,debt_consolidation,MORTGAGE,Charged Off
9750.0,36,16.78,C,C5,60000.0,19.84,debt_consolidation,RENT,Fully Paid
10000.0,36,11.55,B,B3,54600.0,20.9,credit_card,RENT,Fully Paid
6850.0,36,18.54,E,E1,40000.0,32.34,debt_consolidation,RENT,Charged Off
11000.0,36,7.89,A,A5,47000.0,7.87,debt_consolidation,MORTGAGE,Fully Paid
7000.0,36,6.49,A,A2,145000.0,16.07,debt_consolidation,MORTGAGE,Fully Paid
6800.0,36,9.99,B,B3,43373.0,17.49,credit_card,MORTGAGE,Fully Paid
19100.0,36,9.99,B,B3,70000.0,35.83,debt_consolidation,MORTGAGE,Fully Paid
20050.0,36,18.49,D,D2,47000.0,20.32,debt_consolidation,OWN,Charged Off
15000.0,36,10.75,B,B4,82000.0,19.87,debt_consolidation,RENT,Fully Paid
11200.0,60,21.99,F,F1,33000.0,9.42,home_improvement,OWN,Fully Paid
20000.0,60,14.49,C,C4,75000.0,11.54,credit_card,MORTGAGE,Charged Off
7100.0,36,17.77,D,D1,26000.0,25.62,credit_card,RENT,Fully Paid
20000.0,60,18.25,F,F1,71964.0,11.81,debt_consolidation,MORTGAGE,Fully Paid
2200.0,36,21.85,D,D5,33000.0,27.45,other,RENT,Charged Off
7000.0,36,7.99,A,A5,90000.0,16.12,moving,MORTGAGE,Fully Paid
24000.0,60,21.18,E,E3,66000.0,10.87,home_improvement,MORTGAGE,Fully Paid
20425.0,36,13.98,C,C1,50000.0,5.31,debt_consolidation,OWN,Fully Paid
4750.0,36,14.33,C,C2,17000.0,29.29,debt_consolidation,OWN,Fully Paid
23350.0,36,14.46,C,C4,170000.0,12.47,credit_card,MORTGAGE,Fully Paid
10000.0,36,19.19,E,E3,20000.0,27.61,house,RENT,Charged Off
7500.0,36,11.99,B,B5,60000.0,17.18,debt_consolidation,OWN,Fully Paid
8500.0,36,22.35,D,D5,70000.0,25.08,debt_consolidation,MORTGAGE,Fully Paid
12500.0,36,6.24,A,A2,89700.0,19.49,debt_consolidation,OWN,Fully Paid
12200.0,60,16.99,D,D1,35000.0,10.67,credit_card,RENT,Charged Off
20950.0,36,13.65,C,C1,70000.0,7.46,debt_consolidation,MORTGAGE,Fully Paid
12000.0,60,25.83,G,G2,44400.0,11.94,other,RENT,Fully Paid
12000.0,60,15.31,C,C4,90000.0,19.52,debt_consolidation,MORTGAGE,Charged Off
5000.0,36,18.49,D,D2,32000.0,14.66,debt_consolidation,RENT,Fully Paid
10000.0,36,11.53,B,B5,51000.0,24.71,debt_consolidation,MORTGAGE,Fully Paid
8000.0,36,5.32,A,A1,180000.0,22.77,vacation,MORTGAGE,Fully Paid
8000.0,36,7.69,A,A4,60000.0,14.04,debt_consolidation,MORTGAGE,Fully Paid
18000.0,36,7.9,A,A4,145000.0,14.61,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,14.16,C,C2,75000.0,16.69,debt_consolidation,RENT,Fully Paid
20000.0,60,18.99,E,E1,70000.0,34.43,debt_consolidation,MORTGAGE,Charged Off
10000.0,60,17.27,D,D3,50000.0,33.35,credit_card,RENT,Fully Paid
17600.0,36,5.32,A,A1,85000.0,5.18,credit_card,MORTGAGE,Fully Paid
29975.0,36,6.49,A,A2,99000.0,26.34,credit_card,MORTGAGE,Fully Paid
20000.0,36,11.14,B,B2,130000.0,17.16,debt_consolidation,RENT,Fully Paid
23775.0,60,26.3,E,E5,102000.0,24.36,debt_consolidation,RENT,Fully Paid
17050.0,36,20.99,E,E4,50000.0,15.03,debt_consolidation,MORTGAGE,Fully Paid
